page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
28657,Mai Miyazaki (New Earth),\/wiki\/Mai_Miyazaki_(New_Earth),Secret Identity,Bad Characters,,,Female Characters,,Living Characters,11,"1989, October",1989
7565,Mighty Bruce (New Earth),\/wiki\/Mighty_Bruce_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,11,"1989, January",1989
343932,Phyllis Haller (New Earth),\/wiki\/Phyllis_Haller_(New_Earth),Public Identity,Good Characters,,Blond Hair,,,Living Characters,11,"1989, December",1989
262515,Rodger Bach (New Earth),\/wiki\/Rodger_Bach_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,11,"1989, July",1989
118738,Thomas Longacre (New Earth),\/wiki\/Thomas_Longacre_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,11,"1989, January",1989
118439,William Lefferts (New Earth),\/wiki\/William_Lefferts_(New_Earth),,Good Characters,,Blond Hair,Male Characters,,Living Characters,11,"1989, January",1989
203309,Yggdrasil (New Earth),\/wiki\/Yggdrasil_(New_Earth),Secret Identity,Good Characters,,,,,Living Characters,11,"1989, November",1989
286989,Cheryl Constantine (New Earth),\/wiki\/Cheryl_Constantine_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,11,"1988, April",1988
135130,Jack Wyznowski (New Earth),\/wiki\/Jack_Wyznowski_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,11,"1988, August",1988
4871,Kestrel (New Earth),\/wiki\/Kestrel_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,11,"1988, October",1988
343967,Lucy Spears (New Earth),\/wiki\/Lucy_Spears_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Deceased Characters,11,"1988, November",1988
129287,Thaddeus Killgrave (New Earth),\/wiki\/Thaddeus_Killgrave_(New_Earth),Public Identity,Bad Characters,Black Eyes,Red Hair,Male Characters,,Living Characters,11,"1988, July",1988
343835,Timandra (New Earth),\/wiki\/Timandra_(New_Earth),,Good Characters,Blue Eyes,Brown Hair,Female Characters,,Living Characters,11,"1988, November",1988
23973,Amanda McCoy (New Earth),\/wiki\/Amanda_McCoy_(New_Earth),,Neutral Characters,,Brown Hair,Female Characters,,Deceased Characters,11,"1987, February",1987
109133,Arnold Beck (New Earth),\/wiki\/Arnold_Beck_(New_Earth),Secret Identity,Bad Characters,,Red Hair,Male Characters,,Deceased Characters,11,"1987, August",1987
28531,Gray Man (New Earth),\/wiki\/Gray_Man_(New_Earth),Secret Identity,,Grey Eyes,Grey Hair,Male Characters,,Living Characters,11,"1987, June",1987
3609,Gregor Gregorovich (New Earth),\/wiki\/Gregor_Gregorovich_(New_Earth),,,,Brown Hair,Male Characters,,Living Characters,11,"1987, December",1987
234022,Klaus Cornelius (New Earth),\/wiki\/Klaus_Cornelius_(New_Earth),Public Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,11,"1987, July",1987
16303,Thoth (New Earth),\/wiki\/Thoth_(New_Earth),,Neutral Characters,,,Male Characters,,Living Characters,11,"1987, October",1987
323894,Toby Raynes (New Earth),\/wiki\/Toby_Raynes_(New_Earth),Public Identity,Good Characters,,Brown Hair,Female Characters,Homosexual Characters,Living Characters,11,"1987, September",1987
31969,Guido Garibaldi (New Earth),\/wiki\/Guido_Garibaldi_(New_Earth),Public Identity,,Blue Eyes,Black Hair,Male Characters,,Living Characters,11,"1986, January",1986
18703,Israel Harel (New Earth),\/wiki\/Israel_Harel_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,11,"1986, October",1986
234194,Jeremiah Duncan (New Earth),\/wiki\/Jeremiah_Duncan_(New_Earth),Public Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,11,"1986, June",1986
31968,K.P. Watson (New Earth),\/wiki\/K.P._Watson_(New_Earth),Public Identity,Good Characters,Green Eyes,Strawberry Blond Hair,Female Characters,,Living Characters,11,"1986, January",1986
90960,Qull (New Earth),\/wiki\/Qull_(New_Earth),Public Identity,Bad Characters,Red Eyes,,Male Characters,,Deceased Characters,11,1986,1986
149515,Arak Wind-Walker (New Earth),\/wiki\/Arak_Wind-Walker_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,11,"1985, August",1985
9309,Emma (New Earth),\/wiki\/Emma_(New_Earth),Public Identity,,Blue Eyes,Brown Hair,Female Characters,,Deceased Characters,11,"1985, June",1985
18203,Phoebe (New Earth),\/wiki\/Phoebe_(New_Earth),Public Identity,Neutral Characters,,,Female Characters,,Deceased Characters,11,"1985, August",1985
42751,Rynoc (New Earth),\/wiki\/Rynoc_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,11,"1985, August",1985
18297,Sister Anne-Marie (New Earth),\/wiki\/Sister_Anne-Marie_(New_Earth),,Neutral Characters,Blue Eyes,,Female Characters,,Deceased Characters,11,"1985, June",1985
142053,Volk (New Earth),\/wiki\/Volk_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,11,"1985, July",1985
42743,Zirral (New Earth),\/wiki\/Zirral_(New_Earth),Public Identity,,,,Female Characters,,Living Characters,11,"1985, August",1985
330758,Bruno George (New Earth),\/wiki\/Bruno_George_(New_Earth),Public Identity,Neutral Characters,,Blond Hair,Male Characters,,Living Characters,11,"1984, September",1984
149525,Mister Smith (New Earth),\/wiki\/Mister_Smith_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,11,"1984, April",1984
134049,Rosie (New Earth),\/wiki\/Rosie_(New_Earth),Secret Identity,Bad Characters,,Red Hair,Female Characters,,Deceased Characters,11,"1984, May",1984
134053,Steamroller (New Earth),\/wiki\/Steamroller_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,11,"1984, May",1984
332071,Synn (New Earth),\/wiki\/Synn_(New_Earth),Public Identity,Bad Characters,Red Eyes,Black Hair,Female Characters,,Living Characters,11,"1984, December",1984
70644,Alonzo Dulak (New Earth),\/wiki\/Alonzo_Dulak_(New_Earth),,Bad Characters,White Eyes,White Hair,Male Characters,,Living Characters,11,"1983, September",1983
117819,Deeter (New Earth),\/wiki\/Deeter_(New_Earth),,Good Characters,Black Eyes,Red Hair,Male Characters,,Living Characters,11,"1983, March",1983
13687,Frederick DeLamb (New Earth),\/wiki\/Frederick_DeLamb_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,11,"1983, August",1983
337060,Lady Sapphire (New Earth),\/wiki\/Lady_Sapphire_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,11,"1983, September",1983
343379,Laethwen (New Earth),\/wiki\/Laethwen_(New_Earth),Public Identity,Good Characters,Red Eyes,Red Hair,Female Characters,,Deceased Characters,11,"1983, September",1983
164940,Maaldor (New Earth),\/wiki\/Maaldor_(New_Earth),Public Identity,Bad Characters,Red Eyes,Red Hair,Male Characters,,Deceased Characters,11,"1983, April",1983
337056,Max (New Earth),\/wiki\/Max_(New_Earth),,Good Characters,,,,,Living Characters,11,"1983, October",1983
16492,Mica Love (New Earth),\/wiki\/Mica_Love_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,11,"1983, July",1983
132790,Spol (New Earth),\/wiki\/Spol_(New_Earth),Secret Identity,Good Characters,Red Eyes,,Male Characters,,Living Characters,11,"1983, September",1983
4254,Jefferson Jackson (New Earth),\/wiki\/Jefferson_Jackson_(New_Earth),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,11,"1982, June",1982
193860,Jennifer Long (New Earth),\/wiki\/Jennifer_Long_(New_Earth),Public Identity,,,Brown Hair,Female Characters,,Deceased Characters,11,"1982, September",1982
73600,Ronald Evers (New Earth),\/wiki\/Ronald_Evers_(New_Earth),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,11,"1982, June",1982
356369,Alecto (New Earth),\/wiki\/Alecto_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,11,"1981, October",1981
356370,Megaera (New Earth),\/wiki\/Megaera_(New_Earth),,Bad Characters,,,Female Characters,,Living Characters,11,"1981, October",1981
13331,Valoric (New Earth),\/wiki\/Valoric_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,11,"1979, October",1979
7098,Four-Eyes (New Earth),\/wiki\/Four-Eyes_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,11,"1976, July",1976
222260,Beowulf (New Earth),\/wiki\/Beowulf_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,11,"1975, May",1975
242154,Timothy Ravenwind (New Earth),\/wiki\/Timothy_Ravenwind_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,11,"1973, August",1973
282819,Eve Donner (New Earth),\/wiki\/Eve_Donner_(New_Earth),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,11,"1972, July",1972
158850,Luigi (New Earth),\/wiki\/Luigi_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,11,"1972, December",1972
164926,Tigra (New Earth),\/wiki\/Tigra_(New_Earth),Public Identity,Neutral Characters,Black Eyes,Red Hair,Female Characters,,Deceased Characters,11,"1972, March",1972
9598,Alex Olsen (New Earth),\/wiki\/Alex_Olsen_(New_Earth),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,11,"1971, July",1971
64866,Claudia Shane (New Earth),\/wiki\/Claudia_Shane_(New_Earth),Secret Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,11,"1971, March",1971
162423,Esak (New Earth),\/wiki\/Esak_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,11,"1971, September",1971
6414,Gnarrk (New Earth),\/wiki\/Gnarrk_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,11,"1971, April",1971
263461,Olivia Reynolds (New Earth),\/wiki\/Olivia_Reynolds_(New_Earth),Public Identity,Bad Characters,Green Eyes,Red Hair,Female Characters,,Living Characters,11,"1969, September",1969
159982,Lart (New Earth),\/wiki\/Lart_(New_Earth),Public Identity,Good Characters,Black Eyes,Blond Hair,Male Characters,,Living Characters,11,"1968, May",1968
262493,Rae Hall (New Earth),\/wiki\/Rae_Hall_(New_Earth),Public Identity,Good Characters,,Red Hair,Female Characters,,Living Characters,11,"1968, November",1968
45635,Bertram Larvan (New Earth),\/wiki\/Bertram_Larvan_(New_Earth),Secret Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,11,"1966, September",1966
124407,Kerry (New Earth),\/wiki\/Kerry_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,11,"1966, March",1966
40712,Shaggy Man I (New Earth),\/wiki\/Shaggy_Man_I_(New_Earth),Public Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,,Living Characters,11,"1966, June",1966
157371,Warlock of Ys (New Earth),\/wiki\/Warlock_of_Ys_(New_Earth),Public Identity,Bad Characters,Black Eyes,,Male Characters,,Living Characters,11,"1966, January",1966
38128,Nicholas Galtry (New Earth),\/wiki\/Nicholas_Galtry_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,11,"1965, December",1965
11350,Steven Savage (New Earth),\/wiki\/Steven_Savage_(New_Earth),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,,Living Characters,11,"1965, December",1965
80982,Iona Vane (New Earth),\/wiki\/Iona_Vane_(New_Earth),Public Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,11,"1961, October",1961
91351,Musketeer (New Earth),\/wiki\/Musketeer_(New_Earth),Secret Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,,Living Characters,11,"1955, January",1955
66439,Walter Trigger (New Earth),\/wiki\/Walter_Trigger_(New_Earth),Public Identity,Good Characters,Blue Eyes,Orange Hair,Male Characters,,Living Characters,11,"1951, May",1951
66440,Wayne Trigger (New Earth),\/wiki\/Wayne_Trigger_(New_Earth),Public Identity,Good Characters,Blue Eyes,Orange Hair,Male Characters,,Living Characters,11,"1951, May",1951
70010,Mars (New Earth),\/wiki\/Mars_(New_Earth),Public Identity,Neutral Characters,,,Male Characters,,Living Characters,11,"1944, May",1944
41273,Ian Karkull (New Earth),\/wiki\/Ian_Karkull_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,11,"1941, July",1941
131021,Richard Dare (New Earth),\/wiki\/Richard_Dare_(New_Earth),,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,11,"1941, October",1941
134362,Rose Psychic (New Earth),\/wiki\/Rose_Psychic_(New_Earth),Public Identity,Good Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,11,"1937, March",1937
155569,Red Panzer IV (New Earth),\/wiki\/Red_Panzer_IV_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,11,,
19044,Gernsback (New Earth),\/wiki\/Gernsback_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,11,,
202057,Henry Cosgei (New Earth),\/wiki\/Henry_Cosgei_(New_Earth),Secret Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,11,,
202864,Bilal Asselah (New Earth),\/wiki\/Bilal_Asselah_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10,"2011, February",2011
181892,Elizabeth Fleischmann (New Earth),\/wiki\/Elizabeth_Fleischmann_(New_Earth),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,10,"2010, May",2010
180640,Hila (New Earth),\/wiki\/Hila_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,Purple Hair,Female Characters,,Living Characters,10,"2010, August",2010
181955,Kenneth Wisdom (New Earth),\/wiki\/Kenneth_Wisdom_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,10,"2010, February",2010
168475,Paul Lincoln (New Earth),\/wiki\/Paul_Lincoln_(New_Earth),Public Identity,Good Characters,Blue Eyes,Grey Hair,Male Characters,,Living Characters,10,"2010, July",2010
194046,Dexter Nichols (New Earth),\/wiki\/Dexter_Nichols_(New_Earth),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,10,"2009, July",2009
155609,William Cayce (New Earth),\/wiki\/William_Cayce_(New_Earth),Public Identity,,Brown Eyes,Black Hair,Male Characters,,Living Characters,10,"2009, October",2009
117136,Alex Merkel (New Earth),\/wiki\/Alex_Merkel_(New_Earth),Secret Identity,Bad Characters,Blue Eyes,,Female Characters,,Living Characters,10,"2008, November",2008
116609,Angelica Smith (New Earth),\/wiki\/Angelica_Smith_(New_Earth),,Bad Characters,,Blond Hair,Female Characters,,Deceased Characters,10,"2008, April",2008
114982,Anubis of the Dogpound (New Earth),\/wiki\/Anubis_of_the_Dogpound_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,10,"2008, September",2008
41406,Charis (New Earth),\/wiki\/Charis_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,10,"2008, January",2008
119077,El Sombrero (New Earth),\/wiki\/El_Sombrero_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,10,"2008, June",2008
154287,Frankie the Monkey (New Earth),\/wiki\/Frankie_the_Monkey_(New_Earth),,Good Characters,,Brown Hair,Male Characters,,Living Characters,10,"2008, May",2008
97028,Kraken (New Earth),\/wiki\/Kraken_(New_Earth),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,10,"2008, January",2008
128152,Liana Kerzner (New Earth),\/wiki\/Liana_Kerzner_(New_Earth),Public Identity,Neutral Characters,Blue Eyes,Red Hair,Female Characters,Homosexual Characters,Living Characters,10,"2008, November",2008
149155,Martin Suarez (New Earth),\/wiki\/Martin_Suarez_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Living Characters,10,"2008, November",2008
230314,Shellcase (New Earth),\/wiki\/Shellcase_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,10,"2008, January",2008
148631,Veon (New Earth),\/wiki\/Veon_(New_Earth),,Bad Characters,Black Eyes,,Male Characters,,Deceased Characters,10,"2008, December",2008
129405,Visionary (New Earth),\/wiki\/Visionary_(New_Earth),,Bad Characters,,Black Hair,Male Characters,,Living Characters,10,"2008, May",2008
114965,Yvonne Pariel (New Earth),\/wiki\/Yvonne_Pariel_(New_Earth),,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,10,"2008, August",2008
23810,Bedovian (New Earth),\/wiki\/Bedovian_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,10,"2007, July",2007
98792,Despotellis (New Earth),\/wiki\/Despotellis_(New_Earth),Public Identity,Bad Characters,,,Genderless Characters,,Living Characters,10,"2007, May",2007
156351,Rose Levin (New Earth),\/wiki\/Rose_Levin_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,10,"2007, October",2007
154866,Edison (New Earth),\/wiki\/Edison_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10,"2006, June",2006
31216,I-Ching (New Earth),\/wiki\/I-Ching_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,10,"2006, September",2006
11659,Jacob Colby (New Earth),\/wiki\/Jacob_Colby_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Deceased Characters,10,"2006, August",2006
